ts,scan_id,timeframe,level_type,level,touches,price,distance_atr,relation,event,atr,source_ts
2026-09-23T01:01:14.623033+00:00,20260923T010113.919576Z,1h,RESISTANCE,82087.11,1,86522.91,9.6764,ABOVE,NONE,458.41214286,1789952400
2026-09-23T01:01:14.670434+00:00,20260923T010113.919576Z,15m,RESISTANCE,86492.02,2,86522.91,0.1539,ABOVE,RETEST,200.76857143,1790118000
2026-09-23T01:01:14.670487+00:00,20260923T010113.919576Z,15m,RESISTANCE,86599.315,2,86522.91,0.3806,BELOW,NONE,200.76857143,1790123400
2026-09-23T01:01:14.670520+00:00,20260923T010113.919576Z,15m,RESISTANCE,86384.73,1,86522.91,0.6883,ABOVE,NONE,200.76857143,1790066700
2026-09-23T01:01:14.670553+00:00,20260923T010113.919576Z,15m,RESISTANCE,86704.55,2,86522.91,0.9047,BELOW,NONE,200.76857143,1790099100
2026-09-23T01:01:14.670585+00:00,20260923T010113.919576Z,15m,SUPPORT,86251.2,1,86522.91,1.3533,ABOVE,NONE,200.76857143,1790101800
2026-09-23T01:01:14.670616+00:00,20260923T010113.919576Z,15m,RESISTANCE,86235.48,2,86522.91,1.4316,ABOVE,NONE,200.76857143,1790082000
2026-09-23T01:01:14.670646+00:00,20260923T010113.919576Z,15m,SUPPORT,86171.92,2,86522.91,1.7482,ABOVE,NONE,200.76857143,1790109900
2026-09-23T01:01:14.670676+00:00,20260923T010113.919576Z,15m,RESISTANCE,86126.7,1,86522.91,1.9735,ABOVE,NONE,200.76857143,1790076600
2026-09-23T01:01:14.718190+00:00,20260923T010113.919576Z,5m,RESISTANCE,86518.64,1,86522.91,0.0401,ABOVE,RETEST,106.39357143,1790118600
2026-09-23T01:01:14.718242+00:00,20260923T010113.919576Z,5m,RESISTANCE,86598.85,3,86522.91,0.7138,BELOW,NONE,106.39357143,1790124000
2026-09-23T01:01:14.718275+00:00,20260923T010113.919576Z,5m,SUPPORT,86413.0,2,86522.91,1.0331,ABOVE,RETEST,106.39357143,1790124000
2026-09-23T01:01:14.718307+00:00,20260923T010113.919576Z,5m,RESISTANCE,86400.0,1,86522.91,1.1552,ABOVE,NONE,106.39357143,1790108700
2026-09-23T01:01:14.718338+00:00,20260923T010113.919576Z,5m,RESISTANCE,86360.58,1,86522.91,1.5258,ABOVE,NONE,106.39357143,1790110800
2026-09-23T01:01:14.718368+00:00,20260923T010113.919576Z,5m,RESISTANCE,86310.405,4,86522.91,1.9973,ABOVE,NONE,106.39357143,1790117100
2026-09-23T01:01:14.718403+00:00,20260923T010113.919576Z,5m,SUPPORT,86265.485,2,86522.91,2.4196,ABOVE,NONE,106.39357143,1790105700
2026-09-23T01:01:14.718434+00:00,20260923T010113.919576Z,5m,RESISTANCE,86238.99,1,86522.91,2.6686,ABOVE,NONE,106.39357143,1790115600
2026-09-23T01:18:09.270834+00:00,20260923T011808.690276Z,1h,RESISTANCE,86734.0,1,86646.23,0.1825,BELOW,REJECTION,480.97357143,1790089200
2026-09-23T01:18:09.270886+00:00,20260923T011808.690276Z,1h,RESISTANCE,86369.835,2,86646.23,0.5747,ABOVE,NONE,480.97357143,1790064000
2026-09-23T01:18:09.270922+00:00,20260923T011808.690276Z,1h,SUPPORT,86001.0,1,86646.23,1.3415,ABOVE,NONE,480.97357143,1790114400
2026-09-23T01:18:09.270957+00:00,20260923T011808.690276Z,1h,RESISTANCE,87397.0,1,86646.23,1.5609,BELOW,NONE,480.97357143,1790020800
2026-09-23T01:18:09.270991+00:00,20260923T011808.690276Z,1h,SUPPORT,85450.0,1,86646.23,2.4871,ABOVE,NONE,480.97357143,1790085600
2026-09-23T01:18:09.271025+00:00,20260923T011808.690276Z,1h,RESISTANCE,85257.0,1,86646.23,2.8884,ABOVE,NONE,480.97357143,1789981200
2026-09-23T01:18:09.271058+00:00,20260923T011808.690276Z,1h,SUPPORT,85059.28,1,86646.23,3.2995,ABOVE,NONE,480.97357143,1790053200
2026-09-23T01:18:09.271098+00:00,20260923T011808.690276Z,1h,RESISTANCE,82087.11,1,86646.23,9.4789,ABOVE,NONE,480.97357143,1789952400
2026-09-23T01:18:09.317530+00:00,20260923T011808.690276Z,15m,RESISTANCE,86644.365,2,86646.23,0.0084,ABOVE,RETEST,221.54142857,1790104500
2026-09-23T01:18:09.317577+00:00,20260923T011808.690276Z,15m,RESISTANCE,86734.0,1,86646.23,0.3962,BELOW,RETEST,221.54142857,1790091900
2026-09-23T01:18:09.317612+00:00,20260923T011808.690276Z,15m,RESISTANCE,86492.02,2,86646.23,0.6961,ABOVE,NONE,221.54142857,1790118000
2026-09-23T01:18:09.317645+00:00,20260923T011808.690276Z,15m,RESISTANCE,86384.73,1,86646.23,1.1804,ABOVE,NONE,221.54142857,1790066700
2026-09-23T01:18:09.317684+00:00,20260923T011808.690276Z,15m,SUPPORT,86251.2,1,86646.23,1.7831,ABOVE,NONE,221.54142857,1790101800
2026-09-23T01:18:09.317717+00:00,20260923T011808.690276Z,15m,RESISTANCE,86235.48,2,86646.23,1.8541,ABOVE,NONE,221.54142857,1790082000
2026-09-23T01:18:09.317751+00:00,20260923T011808.690276Z,15m,SUPPORT,86171.92,2,86646.23,2.141,ABOVE,NONE,221.54142857,1790109900
2026-09-23T01:18:09.317784+00:00,20260923T011808.690276Z,15m,RESISTANCE,86126.7,1,86646.23,2.3451,ABOVE,NONE,221.54142857,1790076600
2026-09-23T01:18:09.363854+00:00,20260923T011808.690276Z,5m,RESISTANCE,86598.85,3,86646.23,0.3575,ABOVE,NONE,132.52642857,1790124000
2026-09-23T01:18:09.363899+00:00,20260923T011808.690276Z,5m,RESISTANCE,86518.64,1,86646.23,0.9628,ABOVE,NONE,132.52642857,1790118600
2026-09-23T01:18:09.363934+00:00,20260923T011808.690276Z,5m,SUPPORT,86414.33333333,3,86646.23,1.7498,ABOVE,NONE,132.52642857,1790124900
2026-09-23T01:18:09.363968+00:00,20260923T011808.690276Z,5m,RESISTANCE,86380.29,2,86646.23,2.0067,ABOVE,NONE,132.52642857,1790110800
2026-09-23T01:18:09.363999+00:00,20260923T011808.690276Z,5m,RESISTANCE,86310.405,4,86646.23,2.534,ABOVE,NONE,132.52642857,1790117100
2026-09-23T01:18:09.364030+00:00,20260923T011808.690276Z,5m,SUPPORT,86279.77,1,86646.23,2.7652,ABOVE,NONE,132.52642857,1790105700
2026-09-23T01:18:09.364067+00:00,20260923T011808.690276Z,5m,RESISTANCE,86238.99,1,86646.23,3.0729,ABOVE,NONE,132.52642857,1790115600
2026-09-23T01:18:09.364098+00:00,20260923T011808.690276Z,5m,SUPPORT,86199.4625,4,86646.23,3.3712,ABOVE,NONE,132.52642857,1790113200
2026-09-23T01:32:17.203709+00:00,20260923T013215.993976Z,1h,RESISTANCE,86734.0,1,86581.97,0.3161,BELOW,REJECTION,480.97357143,1790089200
2026-09-23T01:32:17.203764+00:00,20260923T013215.993976Z,1h,RESISTANCE,86369.835,2,86581.97,0.4411,ABOVE,NONE,480.97357143,1790064000
2026-09-23T01:32:17.203800+00:00,20260923T013215.993976Z,1h,SUPPORT,86001.0,1,86581.97,1.2079,ABOVE,NONE,480.97357143,1790114400
2026-09-23T01:32:17.203835+00:00,20260923T013215.993976Z,1h,RESISTANCE,87397.0,1,86581.97,1.6945,BELOW,NONE,480.97357143,1790020800
2026-09-23T01:32:17.203867+00:00,20260923T013215.993976Z,1h,SUPPORT,85450.0,1,86581.97,2.3535,ABOVE,NONE,480.97357143,1790085600
2026-09-23T01:32:17.203900+00:00,20260923T013215.993976Z,1h,RESISTANCE,85257.0,1,86581.97,2.7548,ABOVE,NONE,480.97357143,1789981200
2026-09-23T01:32:17.203931+00:00,20260923T013215.993976Z,1h,SUPPORT,85059.28,1,86581.97,3.1658,ABOVE,NONE,480.97357143,1790053200
2026-09-23T01:32:17.203970+00:00,20260923T013215.993976Z,1h,RESISTANCE,82087.11,1,86581.97,9.3453,ABOVE,NONE,480.97357143,1789952400
2026-09-23T01:32:17.277711+00:00,20260923T013215.993976Z,15m,RESISTANCE,86644.365,2,86581.97,0.3028,BELOW,RETEST,206.06285714,1790104500
2026-09-23T01:32:17.277817+00:00,20260923T013215.993976Z,15m,RESISTANCE,86492.02,2,86581.97,0.4365,ABOVE,NONE,206.06285714,1790118000
2026-09-23T01:32:17.277895+00:00,20260923T013215.993976Z,15m,RESISTANCE,86734.0,1,86581.97,0.7378,BELOW,NONE,206.06285714,1790091900
2026-09-23T01:32:17.277967+00:00,20260923T013215.993976Z,15m,RESISTANCE,86384.73,1,86581.97,0.9572,ABOVE,NONE,206.06285714,1790066700
2026-09-23T01:32:17.278057+00:00,20260923T013215.993976Z,15m,RESISTANCE,86838.78,1,86581.97,1.2463,BELOW,NONE,206.06285714,1790125200
2026-09-23T01:32:17.278137+00:00,20260923T013215.993976Z,15m,SUPPORT,86251.2,1,86581.97,1.6052,ABOVE,NONE,206.06285714,1790101800
2026-09-23T01:32:17.278208+00:00,20260923T013215.993976Z,15m,RESISTANCE,86235.48,2,86581.97,1.6815,ABOVE,NONE,206.06285714,1790082000
2026-09-23T01:32:17.278281+00:00,20260923T013215.993976Z,15m,SUPPORT,86171.92,2,86581.97,1.9899,ABOVE,NONE,206.06285714,1790109900
2026-09-23T01:32:17.328937+00:00,20260923T013215.993976Z,5m,RESISTANCE,86598.85,3,86581.97,0.1373,BELOW,RETEST,122.92357143,1790124000
2026-09-23T01:32:17.328991+00:00,20260923T013215.993976Z,5m,RESISTANCE,86518.64,1,86581.97,0.5152,ABOVE,NONE,122.92357143,1790118600
2026-09-23T01:32:17.329026+00:00,20260923T013215.993976Z,5m,SUPPORT,86414.33333333,3,86581.97,1.3637,ABOVE,NONE,122.92357143,1790124900
2026-09-23T01:32:17.329057+00:00,20260923T013215.993976Z,5m,RESISTANCE,86380.29,2,86581.97,1.6407,ABOVE,NONE,122.92357143,1790110800
2026-09-23T01:32:17.329088+00:00,20260923T013215.993976Z,5m,RESISTANCE,86838.78,1,86581.97,2.0892,BELOW,NONE,122.92357143,1790125800
2026-09-23T01:32:17.329119+00:00,20260923T013215.993976Z,5m,RESISTANCE,86310.405,4,86581.97,2.2092,ABOVE,NONE,122.92357143,1790117100
2026-09-23T01:32:17.329154+00:00,20260923T013215.993976Z,5m,SUPPORT,86279.77,1,86581.97,2.4584,ABOVE,NONE,122.92357143,1790105700
2026-09-23T01:32:17.329183+00:00,20260923T013215.993976Z,5m,RESISTANCE,86238.99,1,86581.97,2.7902,ABOVE,NONE,122.92357143,1790115600
2026-09-23T01:44:33.946582+00:00,20260923T014432.971454Z,1h,RESISTANCE,86369.835,2,86324.55,0.092,BELOW,RETEST,492.30357143,1790064000
2026-09-23T01:44:33.946619+00:00,20260923T014432.971454Z,1h,SUPPORT,86001.0,1,86324.55,0.6572,ABOVE,NONE,492.30357143,1790114400
2026-09-23T01:44:33.946642+00:00,20260923T014432.971454Z,1h,RESISTANCE,86734.0,1,86324.55,0.8317,BELOW,REJECTION,492.30357143,1790089200
2026-09-23T01:44:33.946664+00:00,20260923T014432.971454Z,1h,SUPPORT,85450.0,1,86324.55,1.7764,ABOVE,NONE,492.30357143,1790085600
2026-09-23T01:44:33.946686+00:00,20260923T014432.971454Z,1h,RESISTANCE,85257.0,1,86324.55,2.1685,ABOVE,NONE,492.30357143,1789981200
2026-09-23T01:44:33.946707+00:00,20260923T014432.971454Z,1h,RESISTANCE,87397.0,1,86324.55,2.1784,BELOW,NONE,492.30357143,1790020800
2026-09-23T01:44:33.946727+00:00,20260923T014432.971454Z,1h,SUPPORT,85059.28,1,86324.55,2.5701,ABOVE,NONE,492.30357143,1790053200
2026-09-23T01:44:33.946756+00:00,20260923T014432.971454Z,1h,RESISTANCE,82087.11,1,86324.55,8.6074,ABOVE,NONE,492.30357143,1789952400
2026-09-23T01:44:33.975990+00:00,20260923T014432.971454Z,15m,RESISTANCE,86384.73,1,86324.55,0.2634,BELOW,RECLAIM,228.46571429,1790066700
2026-09-23T01:44:33.976023+00:00,20260923T014432.971454Z,15m,RESISTANCE,86235.48,2,86324.55,0.3899,ABOVE,NONE,228.46571429,1790082000
2026-09-23T01:44:33.976046+00:00,20260923T014432.971454Z,15m,SUPPORT,86198.34666667,3,86324.55,0.5524,ABOVE,RETEST,228.46571429,1790109900
2026-09-23T01:44:33.976066+00:00,20260923T014432.971454Z,15m,RESISTANCE,86492.02,2,86324.55,0.733,BELOW,RECLAIM,228.46571429,1790118000
2026-09-23T01:44:33.976089+00:00,20260923T014432.971454Z,15m,RESISTANCE,86126.7,1,86324.55,0.866,ABOVE,NONE,228.46571429,1790076600
2026-09-23T01:44:33.976111+00:00,20260923T014432.971454Z,15m,SUPPORT,86045.83666667,3,86324.55,1.2199,ABOVE,NONE,228.46571429,1790119800
2026-09-23T01:44:33.976132+00:00,20260923T014432.971454Z,15m,RESISTANCE,86644.365,2,86324.55,1.3998,BELOW,RETEST,228.46571429,1790104500
2026-09-23T01:44:33.976153+00:00,20260923T014432.971454Z,15m,RESISTANCE,86734.0,1,86324.55,1.7922,BELOW,NONE,228.46571429,1790091900
2026-09-23T01:44:34.004882+00:00,20260923T014432.971454Z,5m,RESISTANCE,86310.405,4,86324.55,0.1042,ABOVE,RETEST,135.76428571,1790117100
2026-09-23T01:44:34.004916+00:00,20260923T014432.971454Z,5m,SUPPORT,86279.77,1,86324.55,0.3298,ABOVE,RETEST,135.76428571,1790105700
2026-09-23T01:44:34.004939+00:00,20260923T014432.971454Z,5m,RESISTANCE,86380.29,2,86324.55,0.4106,BELOW,RECLAIM,135.76428571,1790110800
2026-09-23T01:44:34.004961+00:00,20260923T014432.971454Z,5m,RESISTANCE,86238.99,1,86324.55,0.6302,ABOVE,NONE,135.76428571,1790115600
2026-09-23T01:44:34.004981+00:00,20260923T014432.971454Z,5m,SUPPORT,86417.0,2,86324.55,0.681,BELOW,NONE,135.76428571,1790124900
2026-09-23T01:44:34.005002+00:00,20260923T014432.971454Z,5m,SUPPORT,86199.4625,4,86324.55,0.9214,ABOVE,NONE,135.76428571,1790113200
2026-09-23T01:44:34.005025+00:00,20260923T014432.971454Z,5m,RESISTANCE,86518.64,1,86324.55,1.4296,BELOW,NONE,135.76428571,1790118600
2026-09-23T01:44:34.005045+00:00,20260923T014432.971454Z,5m,SUPPORT,86118.4525,4,86324.55,1.5181,ABOVE,NONE,135.76428571,1790121900
2026-09-23T01:54:45.847825+00:00,20260923T015444.718152Z,1h,RESISTANCE,86369.835,2,86186.98,0.3671,BELOW,RECLAIM,498.045,1790064000
2026-09-23T01:54:45.847864+00:00,20260923T015444.718152Z,1h,SUPPORT,86001.0,1,86186.98,0.3734,ABOVE,NONE,498.045,1790114400
2026-09-23T01:54:45.847888+00:00,20260923T015444.718152Z,1h,RESISTANCE,86734.0,1,86186.98,1.0983,BELOW,REJECTION,498.045,1790089200
2026-09-23T01:54:45.847915+00:00,20260923T015444.718152Z,1h,SUPPORT,85450.0,1,86186.98,1.4797,ABOVE,NONE,498.045,1790085600
2026-09-23T01:54:45.847936+00:00,20260923T015444.718152Z,1h,RESISTANCE,85257.0,1,86186.98,1.8673,ABOVE,NONE,498.045,1789981200
2026-09-23T01:54:45.847958+00:00,20260923T015444.718152Z,1h,SUPPORT,85059.28,1,86186.98,2.2643,ABOVE,NONE,498.045,1790053200
2026-09-23T01:54:45.847979+00:00,20260923T015444.718152Z,1h,RESISTANCE,87397.0,1,86186.98,2.4295,BELOW,NONE,498.045,1790020800
2026-09-23T01:54:45.848006+00:00,20260923T015444.718152Z,1h,RESISTANCE,82087.11,1,86186.98,8.2319,ABOVE,NONE,498.045,1789952400
2026-09-23T01:54:45.874102+00:00,20260923T015444.718152Z,15m,SUPPORT,86171.92,2,86186.98,0.068,ABOVE,RETEST,221.52,1790109900
2026-09-23T01:54:45.874136+00:00,20260923T015444.718152Z,15m,RESISTANCE,86235.48,2,86186.98,0.2189,BELOW,RECLAIM,221.52,1790082000
2026-09-23T01:54:45.874159+00:00,20260923T015444.718152Z,15m,RESISTANCE,86126.7,1,86186.98,0.2721,ABOVE,RETEST,221.52,1790076600
2026-09-23T01:54:45.874181+00:00,20260923T015444.718152Z,15m,SUPPORT,86251.2,1,86186.98,0.2899,BELOW,RETEST,221.52,1790101800
2026-09-23T01:54:45.874202+00:00,20260923T015444.718152Z,15m,SUPPORT,86045.83666667,3,86186.98,0.6372,ABOVE,NONE,221.52,1790119800
2026-09-23T01:54:45.874226+00:00,20260923T015444.718152Z,15m,RESISTANCE,86384.73,1,86186.98,0.8927,BELOW,NONE,221.52,1790066700
2026-09-23T01:54:45.874247+00:00,20260923T015444.718152Z,15m,RESISTANCE,86492.02,2,86186.98,1.377,BELOW,NONE,221.52,1790118000
2026-09-23T01:54:45.874268+00:00,20260923T015444.718152Z,15m,SUPPORT,85746.78,2,86186.98,1.9872,ABOVE,NONE,221.52,1790079300
2026-09-23T01:54:45.905487+00:00,20260923T015444.718152Z,5m,SUPPORT,86199.4625,4,86186.98,0.0972,BELOW,RETEST,128.40428571,1790113200
2026-09-23T01:54:45.905522+00:00,20260923T015444.718152Z,5m,RESISTANCE,86238.99,1,86186.98,0.405,BELOW,REJECTION,128.40428571,1790115600
2026-09-23T01:54:45.905545+00:00,20260923T015444.718152Z,5m,SUPPORT,86118.4525,4,86186.98,0.5337,ABOVE,NONE,128.40428571,1790121900
2026-09-23T01:54:45.905567+00:00,20260923T015444.718152Z,5m,SUPPORT,86279.77,1,86186.98,0.7226,BELOW,NONE,128.40428571,1790105700
2026-09-23T01:54:45.905588+00:00,20260923T015444.718152Z,5m,RESISTANCE,86310.405,4,86186.98,0.9612,BELOW,RETEST,128.40428571,1790117100
2026-09-23T01:54:45.905609+00:00,20260923T015444.718152Z,5m,SUPPORT,86001.0,1,86186.98,1.4484,ABOVE,NONE,128.40428571,1790115000
2026-09-23T01:54:45.905630+00:00,20260923T015444.718152Z,5m,RESISTANCE,86380.29,2,86186.98,1.5055,BELOW,NONE,128.40428571,1790110800
2026-09-23T01:54:45.905654+00:00,20260923T015444.718152Z,5m,SUPPORT,86417.0,2,86186.98,1.7914,BELOW,NONE,128.40428571,1790124900
2026-09-23T02:09:37.317074+00:00,20260923T020936.216366Z,1h,RESISTANCE,86369.835,2,86352.67,0.0357,BELOW,RETEST,480.65857143,1790064000
2026-09-23T02:09:37.317126+00:00,20260923T020936.216366Z,1h,SUPPORT,86001.0,1,86352.67,0.7316,ABOVE,NONE,480.65857143,1790114400
2026-09-23T02:09:37.317162+00:00,20260923T020936.216366Z,1h,RESISTANCE,86734.0,1,86352.67,0.7933,BELOW,NONE,480.65857143,1790089200
2026-09-23T02:09:37.317204+00:00,20260923T020936.216366Z,1h,SUPPORT,85450.0,1,86352.67,1.878,ABOVE,NONE,480.65857143,1790085600
2026-09-23T02:09:37.317237+00:00,20260923T020936.216366Z,1h,RESISTANCE,87397.0,1,86352.67,2.1727,BELOW,NONE,480.65857143,1790020800
2026-09-23T02:09:37.317345+00:00,20260923T020936.216366Z,1h,RESISTANCE,85257.0,1,86352.67,2.2795,ABOVE,NONE,480.65857143,1789981200
2026-09-23T02:09:37.317382+00:00,20260923T020936.216366Z,1h,SUPPORT,85059.28,1,86352.67,2.6909,ABOVE,NONE,480.65857143,1790053200
2026-09-23T02:09:37.317422+00:00,20260923T020936.216366Z,1h,RESISTANCE,82087.11,1,86352.67,8.8744,ABOVE,NONE,480.65857143,1789952400
2026-09-23T02:09:37.362622+00:00,20260923T020936.216366Z,15m,RESISTANCE,86384.73,1,86352.67,0.1396,BELOW,RETEST,229.65071429,1790066700
2026-09-23T02:09:37.362667+00:00,20260923T020936.216366Z,15m,RESISTANCE,86235.48,2,86352.67,0.5103,ABOVE,NONE,229.65071429,1790082000
2026-09-23T02:09:37.362701+00:00,20260923T020936.216366Z,15m,RESISTANCE,86492.02,2,86352.67,0.6068,BELOW,NONE,229.65071429,1790118000
2026-09-23T02:09:37.362733+00:00,20260923T020936.216366Z,15m,SUPPORT,86198.34666667,3,86352.67,0.672,ABOVE,RETEST,229.65071429,1790109900
2026-09-23T02:09:37.362766+00:00,20260923T020936.216366Z,15m,RESISTANCE,86126.7,1,86352.67,0.984,ABOVE,NONE,229.65071429,1790076600
2026-09-23T02:09:37.362799+00:00,20260923T020936.216366Z,15m,RESISTANCE,86644.365,2,86352.67,1.2702,BELOW,NONE,229.65071429,1790104500
2026-09-23T02:09:37.362830+00:00,20260923T020936.216366Z,15m,SUPPORT,86045.83666667,3,86352.67,1.3361,ABOVE,NONE,229.65071429,1790119800
2026-09-23T02:09:37.362861+00:00,20260923T020936.216366Z,15m,RESISTANCE,86734.0,1,86352.67,1.6605,BELOW,NONE,229.65071429,1790091900
2026-09-23T02:09:37.424443+00:00,20260923T020936.216366Z,5m,RESISTANCE,86320.44,5,86352.67,0.2218,ABOVE,RETEST,145.30214286,1790117100
2026-09-23T02:09:37.424518+00:00,20260923T020936.216366Z,5m,RESISTANCE,86400.0,1,86352.67,0.3257,BELOW,RETEST,145.30214286,1790108700
2026-09-23T02:09:37.424583+00:00,20260923T020936.216366Z,5m,SUPPORT,86417.0,2,86352.67,0.4427,BELOW,NONE,145.30214286,1790124900
2026-09-23T02:09:37.424642+00:00,20260923T020936.216366Z,5m,SUPPORT,86279.77,1,86352.67,0.5017,ABOVE,RETEST,145.30214286,1790105700
2026-09-23T02:09:37.424700+00:00,20260923T020936.216366Z,5m,RESISTANCE,86238.99,1,86352.67,0.7824,ABOVE,NONE,145.30214286,1790115600
2026-09-23T02:09:37.424756+00:00,20260923T020936.216366Z,5m,SUPPORT,86208.19666667,3,86352.67,0.9943,ABOVE,RETEST,145.30214286,1790112300
2026-09-23T02:09:37.424815+00:00,20260923T020936.216366Z,5m,RESISTANCE,86518.64,1,86352.67,1.1422,BELOW,NONE,145.30214286,1790118600
2026-09-23T02:09:37.424882+00:00,20260923T020936.216366Z,5m,SUPPORT,86134.93333333,6,86352.67,1.4985,ABOVE,NONE,145.30214286,1790128500
2026-09-23T02:26:01.821094+00:00,20260923T022600.548183Z,1h,RESISTANCE,86734.0,1,86591.51,0.2862,BELOW,RETEST,497.81285714,1790089200
2026-09-23T02:26:01.821144+00:00,20260923T022600.548183Z,1h,RESISTANCE,86369.835,2,86591.51,0.4453,ABOVE,NONE,497.81285714,1790064000
2026-09-23T02:26:01.821178+00:00,20260923T022600.548183Z,1h,SUPPORT,86001.0,1,86591.51,1.1862,ABOVE,NONE,497.81285714,1790114400
2026-09-23T02:26:01.821216+00:00,20260923T022600.548183Z,1h,RESISTANCE,87397.0,1,86591.51,1.6181,BELOW,NONE,497.81285714,1790020800
2026-09-23T02:26:01.821248+00:00,20260923T022600.548183Z,1h,SUPPORT,85450.0,1,86591.51,2.2931,ABOVE,NONE,497.81285714,1790085600
2026-09-23T02:26:01.821281+00:00,20260923T022600.548183Z,1h,RESISTANCE,85257.0,1,86591.51,2.6807,ABOVE,NONE,497.81285714,1789981200
2026-09-23T02:26:01.821312+00:00,20260923T022600.548183Z,1h,SUPPORT,85059.28,1,86591.51,3.0779,ABOVE,NONE,497.81285714,1790053200
2026-09-23T02:26:01.821351+00:00,20260923T022600.548183Z,1h,RESISTANCE,82087.11,1,86591.51,9.0484,ABOVE,NONE,497.81285714,1789952400
2026-09-23T02:26:01.866268+00:00,20260923T022600.548183Z,15m,RESISTANCE,86644.365,2,86591.51,0.2237,BELOW,RETEST,236.29214286,1790104500
2026-09-23T02:26:01.866310+00:00,20260923T022600.548183Z,15m,RESISTANCE,86518.64,1,86591.51,0.3084,ABOVE,RETEST,236.29214286,1790118000
2026-09-23T02:26:01.866342+00:00,20260923T022600.548183Z,15m,RESISTANCE,86734.0,1,86591.51,0.603,BELOW,NONE,236.29214286,1790091900
2026-09-23T02:26:01.866374+00:00,20260923T022600.548183Z,15m,RESISTANCE,86425.065,2,86591.51,0.7044,ABOVE,NONE,236.29214286,1790085600
2026-09-23T02:26:01.866405+00:00,20260923T022600.548183Z,15m,RESISTANCE,86838.78,1,86591.51,1.0465,BELOW,NONE,236.29214286,1790125200
2026-09-23T02:26:01.866442+00:00,20260923T022600.548183Z,15m,RESISTANCE,86235.48,2,86591.51,1.5067,ABOVE,NONE,236.29214286,1790082000
2026-09-23T02:26:01.866474+00:00,20260923T022600.548183Z,15m,SUPPORT,86189.3925,4,86591.51,1.7018,ABOVE,NONE,236.29214286,1790127900
2026-09-23T02:26:01.866504+00:00,20260923T022600.548183Z,15m,RESISTANCE,86126.7,1,86591.51,1.9671,ABOVE,NONE,236.29214286,1790076600
2026-09-23T02:26:01.911314+00:00,20260923T022600.548183Z,5m,RESISTANCE,86585.0,1,86591.51,0.0538,ABOVE,RETEST,121.02857143,1790124000
2026-09-23T02:26:01.911356+00:00,20260923T022600.548183Z,5m,RESISTANCE,86518.64,1,86591.51,0.6021,ABOVE,NONE,121.02857143,1790118600
2026-09-23T02:26:01.911389+00:00,20260923T022600.548183Z,5m,SUPPORT,86417.0,2,86591.51,1.4419,ABOVE,NONE,121.02857143,1790124900
2026-09-23T02:26:01.911421+00:00,20260923T022600.548183Z,5m,RESISTANCE,86384.61,3,86591.51,1.7095,ABOVE,NONE,121.02857143,1790128800
2026-09-23T02:26:01.911453+00:00,20260923T022600.548183Z,5m,RESISTANCE,86838.78,1,86591.51,2.0431,BELOW,NONE,121.02857143,1790125800
2026-09-23T02:26:01.911483+00:00,20260923T022600.548183Z,5m,RESISTANCE,86310.405,4,86591.51,2.3226,ABOVE,NONE,121.02857143,1790117100
2026-09-23T02:26:01.911513+00:00,20260923T022600.548183Z,5m,RESISTANCE,86238.99,1,86591.51,2.9127,ABOVE,NONE,121.02857143,1790115600
2026-09-23T02:26:01.911547+00:00,20260923T022600.548183Z,5m,SUPPORT,86192.076,5,86591.51,3.3003,ABOVE,NONE,121.02857143,1790128500
2026-09-23T02:41:00.789575+00:00,20260923T024100.292335Z,1h,RESISTANCE,86369.835,2,86502.83,0.2672,ABOVE,RETEST,497.81285714,1790064000
2026-09-23T02:41:00.789620+00:00,20260923T024100.292335Z,1h,RESISTANCE,86734.0,1,86502.83,0.4644,BELOW,RETEST,497.81285714,1790089200
2026-09-23T02:41:00.789644+00:00,20260923T024100.292335Z,1h,SUPPORT,86001.0,1,86502.83,1.0081,ABOVE,NONE,497.81285714,1790114400
2026-09-23T02:41:00.789671+00:00,20260923T024100.292335Z,1h,RESISTANCE,87397.0,1,86502.83,1.7962,BELOW,NONE,497.81285714,1790020800
